File,Label,Duration,Max Amplitude,Sample Rate,ZCR,MFCC,Chroma,Mel Spectrogram,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Spectral Flux,Spectral Contrast,Spectral Flatness,RMS,Energy
WtXoy0zuaR0_out.wav,1,9.242086167800453,0.7711792,44100,0.08502526564460476,"[-219.49078    123.55974    -49.058727     6.546903   -23.02225
   15.390965    -7.7933536    0.7683216   -1.2605487   -1.9455928
   -1.0957068    4.4154806   -3.2339067]","[0.40445417 0.48701748 0.46493396 0.4020019  0.39491785 0.38778305
 0.35276    0.3571713  0.4165796  0.4164579  0.4455861  0.4296309 ]","[1.03190911e+00 1.67585444e+00 1.46822047e+00 3.91632438e+00
 1.39964781e+01 8.33169460e+00 6.51222801e+00 7.49007797e+00
 9.53241253e+00 2.01171246e+01 4.15601311e+01 3.66894531e+01
 2.36491013e+01 1.34730520e+01 1.27925901e+01 1.16197643e+01
 7.58731794e+00 2.98162150e+00 1.42382991e+00 1.24601221e+00
 8.73330295e-01 5.06172657e-01 4.06957656e-01 3.92177790e-01
 2.70111918e-01 1.14172749e-01 6.31532967e-02 7.24936128e-02
 1.06780946e-01 1.14992186e-01 1.20077588e-01 1.12328656e-01
 8.56850371e-02 5.73196895e-02 3.50014493e-02 2.40042917e-02
 9.87713225e-03 1.27924676e-03 1.40470400e-08 1.33426186e-08]",2996.8532938104604,2871.1805517128196,5952.917495784975,1.2431518,18.913836170054353,0.002455869,0.13189982,15541.979
WvQSM_WfwQE_out.wav,1,10.0,1.0,44100,0.08000335339327146,"[-297.64133    100.66102    -53.897995   -20.391785    14.590526
    9.079854   -13.381478     5.595161     8.4437065   -0.8254947
   -3.9252462    3.5439801   -4.241772 ]","[0.28252813 0.25949514 0.30878168 0.41222766 0.27147877 0.25207254
 0.28471017 0.25965303 0.31363052 0.36712828 0.4498902  0.35527378]","[1.0389785e+00 1.1308689e+00 4.5381799e-01 1.0715382e+00 4.4452640e-01
 2.9086208e-01 2.2086458e-01 2.3334703e-01 1.8997519e+00 5.3044376e+00
 8.7411919e+00 4.8551327e+01 2.6804596e+01 1.1632602e+00 9.4134384e-01
 5.4000068e+00 1.7683687e+01 7.5243697e+00 2.9323702e+00 8.2625812e-01
 1.4116842e+00 6.1129981e-01 3.7264320e-01 1.6720238e-01 1.4478252e-02
 1.9238565e-02 2.4294179e-02 1.4635482e-02 7.1033835e-03 2.9661814e-03
 1.5906303e-03 1.6742925e-03 1.2632535e-03 8.3401060e-04 8.4934407e-04
 5.0392328e-04 2.3049160e-04 3.5560060e-05 1.1929091e-05 6.7787969e-06]",2646.808717481362,2257.443953248983,4293.276049974623,0.89086163,19.017015779185474,0.0092153475,0.10805619,11120.153
X0ML02sw2d8_out.wav,1,10.0,1.0,44100,0.11477498277987239,"[-192.6117       80.68944     -28.372742    -10.900626    -31.491793
    4.760261    -42.75925      -0.40591606   -8.366329      3.5383544
  -10.860261      4.127415     -9.563773  ]","[0.24126469 0.2746051  0.21991481 0.22048585 0.24624991 0.32433805
 0.38893554 0.35961893 0.29078394 0.26876214 0.22814071 0.1937291 ]","[5.69590516e-02 9.55670550e-02 4.42938042e+00 2.63492603e+01
 3.41638756e+01 7.85280533e+01 1.08166840e+02 9.59986496e+01
 3.65576744e+01 5.44008217e+01 7.03648071e+01 1.83179493e+01
 8.89263153e+00 4.53378439e+00 1.50462303e+01 1.58085871e+01
 3.78912377e+00 2.08250451e+00 2.37255549e+00 2.73932695e+00
 4.52229786e+00 3.83988291e-01 1.72082916e-01 1.34143665e-01
 1.00873165e-01 1.13732427e-01 1.35501608e-01 6.60751984e-02
 6.21934570e-02 1.11398987e-01 1.18847594e-01 7.39512593e-02
 8.93933848e-02 1.98268533e-01 2.00897336e-01 1.16146594e-01
 1.75981849e-01 4.18855958e-02 8.12689977e-05 4.30027794e-05]",4152.436602272012,3904.7628914784173,8105.57728212007,1.6711423,21.48138539460591,0.0017976819,0.22960456,36800.027
X25-TNDbmRI_out.wav,1,10.0,0.954834,44100,0.10518042615284223,"[-300.59674     76.574104  -107.13272     23.527155   -23.352968
   -1.1981866   29.556652   -16.407782    -2.2652721    9.139573
    5.5331306   11.216901    -2.4000633]","[0.26141652 0.28195617 0.31446692 0.29911694 0.30366784 0.29970518
 0.32178414 0.41920698 0.5093134  0.525613   0.3619509  0.25522476]","[8.1176713e-02 1.7367879e-02 1.0818717e-01 6.4935440e-01 7.0950669e-01
 4.2475533e-01 3.2852497e+00 6.7825212e+00 3.9624717e+00 2.0049174e+00
 1.8768874e+00 2.6473670e+00 4.7242398e+00 8.8948154e+00 1.8178141e+01
 9.9173708e+00 2.9277368e+00 5.2014279e+00 4.5276098e+00 2.1989713e+00
 3.7423763e-01 3.0634716e-01 7.0516264e-01 2.1126251e+00 3.2585933e+00
 3.6578174e+00 1.8490500e+00 1.0964149e+00 1.1796695e+00 4.5919126e-01
 8.1178963e-02 2.0144662e-02 3.6780967e-03 3.2967833e-04 2.3509841e-04
 3.0426250e-04 9.8707118e-05 6.8186139e-08 7.1960216e-08 4.3851127e-08]",3490.980035818225,2611.4229856851075,6398.483892383266,1.049202,21.841536668667672,0.0007614471,0.1178525,11115.673
WK3LBMTcYxA_out.wav,1,10.0,0.7131958,44100,0.040598716647331785,"[-363.93207     119.87563       0.87996453  -14.457212     -8.265496
  -13.578194     -5.5922933     3.862243     -1.9174659    -7.6142883
   -3.8981774    -1.4032142     0.6240954 ]","[0.32919666 0.3460443  0.34735245 0.40739012 0.4516673  0.40503097
 0.3683007  0.3284639  0.31236866 0.35461345 0.3616388  0.35959446]","[1.7527679e-01 9.2421502e-01 1.7546874e+00 2.1501946e+00 3.7349799e+00
 5.6903663e+00 9.0769176e+00 8.5039225e+00 1.3365600e+01 7.1788616e+00
 7.0512171e+00 4.4794312e+00 1.7211107e+00 1.2980841e+00 7.5536454e-01
 1.2488809e-01 3.1734142e-02 2.0361969e-02 2.6324460e-02 5.0556157e-02
 6.2908754e-02 1.2081334e-02 7.3606609e-03 5.6776088e-03 6.6759004e-03
 6.3264952e-03 1.2559621e-03 3.4108237e-04 2.0934534e-04 1.0559122e-04
 2.8699744e-05 3.4662455e-05 2.5623256e-05 2.1530799e-05 5.1944039e-06
 3.2449501e-07 5.1796707e-08 1.1158413e-08 4.2502717e-09 4.1510777e-09]",1622.3652928299025,1940.7578087461072,2797.567770265371,0.9027812,18.264239419972714,0.00023267728,0.047697403,3982.826
Wq4Gp9Ux8zU_out.wav,1,10.0,0.24241638,44100,0.08920026102088167,"[-430.25458    126.76564    -49.10983     41.614944    13.499078
  -16.355549    -2.69675     15.193975     2.0836735    6.388578
   -6.871724     0.8554857    7.733269 ]","[0.62370723 0.5361789  0.5259559  0.4776684  0.43057966 0.39990637
 0.45007867 0.47685173 0.44775358 0.50218207 0.48565775 0.5687226 ]","[4.35392186e-02 2.13264842e-02 2.23640352e-02 6.92572817e-02
 1.09468333e-01 4.12142575e-02 1.13367915e-01 1.44613877e-01
 1.41544774e-01 1.03558213e-01 1.35715082e-01 1.02753781e-01
 4.28070575e-02 2.53629815e-02 1.92895457e-02 7.81369954e-03
 6.66690944e-03 4.44575958e-02 9.77210402e-02 5.94731942e-02
 6.95786327e-02 4.62504812e-02 2.78468542e-02 6.27365038e-02
 2.51367483e-02 5.93513297e-03 2.84512714e-03 6.61606528e-03
 2.55349348e-03 5.05166070e-04 4.75592038e-04 1.16721472e-04
 1.76352754e-04 5.96468453e-05 8.10755500e-06 2.17948127e-06
 2.09739051e-06 1.78234154e-06 7.15737087e-07 3.69313341e-07]",2943.5330182523667,2979.0699213216017,4969.4735852305685,1.113067,16.7055397283176,0.035649806,0.013097231,149.52277
XDlWtJKn7Ls_out.wav,1,9.822244897959184,0.84991455,44100,0.05290040215466352,"[-3.0799649e+02  1.4645973e+02 -6.7885735e+01  4.9266205e+00
  6.8030109e+00 -2.7184248e+01  5.4085445e+00 -1.5326243e+01
 -1.7010441e+01  7.8786626e+00 -1.5310505e+01 -1.0166679e+01
  1.6749704e-01]","[0.2128627  0.22226208 0.22910622 0.2447871  0.2835924  0.3328228
 0.29285103 0.29306006 0.23303199 0.20322713 0.24977025 0.24796903]","[1.88293612e+00 3.82410228e-01 6.14533615e+00 1.29516869e+01
 9.30374336e+00 5.50606108e+00 3.32016230e+00 1.37318969e+00
 1.51485515e+00 2.50271893e+00 1.41556478e+00 1.00009847e+00
 1.08971930e+00 1.86831450e+00 2.20154691e+00 2.29065013e+00
 3.58380961e+00 8.81121397e-01 2.93237835e-01 3.97102416e-01
 3.67593557e-01 2.71706134e-01 7.76153356e-02 6.75102100e-02
 5.50666861e-02 5.62783778e-02 4.12692279e-02 4.01769914e-02
 2.25022137e-02 2.33522151e-03 2.71685622e-05 3.24078937e-05
 2.98153682e-05 2.16268363e-05 1.85956997e-05 1.40663005e-05
 7.00750888e-06 4.31136914e-06 3.37679694e-06 9.30730891e-07]",2022.526473950726,1788.579691658114,3748.42983277376,1.0843138,19.185617608822355,0.00016552396,0.07667754,4513.642
WM68n2vCHiE_out.wav,1,10.0,0.82102966,44100,0.0612300155887471,"[-200.78981    128.7808     -41.496353    40.546204   -24.93294
    8.84368      3.1144147   -3.3866348    5.6775837   -5.392592
   13.494467    -1.66594      6.012524 ]","[0.47755092 0.46310082 0.4431374  0.47434038 0.5093297  0.47275528
 0.41751516 0.388405   0.39993927 0.43486455 0.45424354 0.46132082]","[6.1667295e+00 7.2653351e+00 9.9312353e+00 8.9130545e+00 2.1366209e+01
 3.8461563e+01 3.9482365e+01 3.7045315e+01 5.2186478e+01 4.1460049e+01
 1.6892183e+01 2.2664030e+01 1.3535958e+01 8.8483706e+00 8.9460669e+00
 8.9917212e+00 4.8926148e+00 3.4327824e+00 2.3212287e+00 2.1814699e+00
 1.9055537e+00 1.2216904e+00 1.1917350e+00 1.5074689e+00 1.1464103e+00
 7.0929188e-01 4.3862143e-01 3.3550268e-01 2.6747963e-01 1.9196078e-01
 1.6964988e-01 1.2174883e-01 7.2430760e-02 4.9572751e-02 1.6022194e-02
 5.2566065e-06 5.7599846e-07 5.5893582e-07 4.8186450e-07 4.4724445e-07]",2784.3187308414085,2763.7294842437186,5665.10596042996,1.5797999,17.9113487362072,0.00024625176,0.16806416,24794.924
XGV15gn-nOs_out.wav,1,10.0,0.23577881,44100,0.04403651120214617,"[-397.3897     200.09761    -53.655437   -52.250065    34.19928
    4.047221   -32.115444    -5.1230254   -5.575571   -25.038675
   -2.4637482   16.110233     1.082127 ]","[0.17504168 0.18112655 0.16497983 0.24121642 0.3754502  0.25790638
 0.28884667 0.37020084 0.29219863 0.2649711  0.22459204 0.19861268]","[1.72829833e-02 4.54011023e-01 4.57660764e-01 9.77508426e-01
 8.10578763e-01 1.91390967e+00 7.12768078e+00 9.89717484e-01
 1.66424677e-01 7.28208646e-02 1.17822818e-01 7.17633367e-01
 1.13636518e+00 1.81102753e+00 2.54264379e+00 4.44175124e-01
 8.20417523e-01 2.74332672e-01 1.48564219e-01 1.04372844e-01
 5.18468469e-02 1.78348124e-01 9.27278399e-02 4.52959836e-02
 2.47457926e-03 2.22801759e-06 4.66266300e-07 3.89910838e-07
 3.28809392e-07 2.78480201e-07 2.35564414e-07 2.00576736e-07
 1.70993701e-07 1.47650852e-07 1.28072756e-07 1.13416959e-07
 1.01298035e-07 9.25078822e-08 8.50145412e-08 7.57501581e-08]",1461.5744048252016,1137.6822849514583,2432.9771674702724,0.9305503,18.98013337190786,2.8932034e-05,0.05115693,1510.5607
XV6TJSY6bYM_out.wav,1,10.0,1.0,44100,0.1088108142401392,"[-247.56645     58.486393   -67.99943    -14.385187    -5.3859663
   40.422146    17.188423    17.945889   -16.668093    10.53866
   20.557604     7.8908296  -15.484178 ]","[0.3997662  0.2639822  0.14779972 0.1427845  0.17993672 0.21631141
 0.25291845 0.291353   0.26922435 0.25244743 0.34111136 0.5381974 ]","[5.36787271e-01 1.11363649e-01 4.01948132e-02 2.24786364e-02
 1.78916939e-02 2.61111110e-02 8.16255808e-02 1.24173589e-01
 4.11415517e-01 1.55416429e+00 6.51876831e+00 6.19533634e+00
 8.99855900e+00 1.33960457e+01 2.11174545e+01 4.40713997e+01
 3.48784668e+02 2.15749130e+02 1.13741455e+01 2.08415553e-01
 4.42007929e-01 1.22255003e+00 7.70128107e+00 2.45792847e+01
 4.22528267e+00 4.72340852e-01 2.73324251e-01 1.19335306e+00
 5.10814667e-01 1.41625389e-01 3.61479223e-01 1.13864958e-01
 1.61857322e-01 1.67522535e-01 5.97568333e-01 1.09873138e-01
 1.84286777e-02 3.03888286e-04 1.30776330e-04 6.25193279e-05]",3779.7264996780955,2989.3813503866204,6682.212571146317,1.1945645,21.24458129232511,0.010933837,0.3550294,86513.87
XFt8Mi6FGRA_out.wav,1,9.706757369614513,0.9774475,44100,0.020908588149641576,"[-408.47324      55.823086    -31.01174     -17.43842     -24.718157
   -8.669789     -5.24966       5.441179     -3.3987536     3.1669688
   -6.1561565    -2.5304077     0.63635576]","[0.1793997  0.0980178  0.2063198  0.26191384 0.20716836 0.15349486
 0.07283688 0.09630112 0.12594211 0.16393943 0.22309442 0.28419548]","[6.9561265e-03 2.1722089e-02 5.9086680e-02 2.0018213e+00 7.4150187e-01
 2.5659325e+00 3.1479223e+00 8.1337194e+00 2.9438723e+01 5.8789524e+01
 3.5293545e+01 3.2845837e+01 3.9188038e+01 1.6519894e+01 2.0245516e+00
 6.5872437e-01 3.0449906e-01 3.0286607e-01 5.9873199e-01 3.0967063e-01
 5.1517271e-02 1.3856350e-01 8.4688336e-02 3.6063798e-02 1.7106272e-02
 3.0103756e-02 6.7393541e-02 2.2983793e-02 2.4022427e-03 2.1041348e-03
 2.0852049e-03 1.4043002e-03 1.1948501e-03 9.5781160e-04 1.4652411e-03
 5.2711478e-04 2.5267224e-04 1.3835398e-04 6.7517831e-05 2.0608964e-05]",863.9662053920175,1052.4521929856528,1324.5106686827958,0.34497625,14.370061286271868,0.59282285,0.11033973,14598.202
XF-dkAiAKnc_out.wav,1,10.0,1.0,44100,0.12518466321055685,"[ -83.87368     88.068596  -103.087006    24.278587   -28.24279
   19.526033   -29.331505    17.421288   -16.84202     20.53595
  -10.100883    15.974606    -4.8436275]","[0.2618696  0.38891974 0.3654163  0.34088627 0.36583662 0.34639245
 0.39560467 0.36717752 0.4618297  0.42046142 0.29964134 0.30358398]","[7.07683504e-01 2.96324790e-01 4.77131069e-01 7.19964921e-01
 8.07294369e-01 1.56277561e+00 5.00728226e+00 8.12833118e+00
 1.02297459e+01 5.35193634e+00 4.73282290e+00 5.06312609e+00
 5.92649603e+00 6.51648951e+00 1.04351196e+01 1.13777494e+01
 6.42535877e+00 9.82531071e+00 8.73846340e+00 6.34619617e+00
 5.40248537e+00 4.74211740e+00 3.13667011e+00 1.88724089e+00
 1.22051191e+00 6.88357234e-01 5.85928440e-01 5.97644866e-01
 2.70219922e-01 1.26993969e-01 8.36470425e-02 7.94049501e-02
 5.95959350e-02 2.09271982e-02 1.01514235e-02 2.74004769e-02
 5.62816001e-02 1.31160468e-02 2.95030463e-06 2.84367479e-06]",4181.8738913735115,3492.7903588227746,7256.439647984339,1.0592518,19.623254275237777,0.0005644936,0.17211343,13704.51
XYo7s6oTWj8_out.wav,1,10.0,0.04812622,44100,0.07317874492459396,"[-467.4086     135.06       -48.70351     21.552639    -3.473732
   28.33099    -18.747032    14.354564   -12.364506     1.8182609
  -11.03331      4.2854595   -5.67547  ]","[0.29232687 0.28681374 0.4341499  0.459923   0.49992657 0.53004956
 0.40142843 0.507664   0.49521947 0.45998016 0.5991981  0.49933195]","[6.6049211e-03 2.2699330e-02 6.6089211e-03 2.5371481e-03 2.6271315e-03
 4.0644952e-03 4.7028800e-03 2.3581339e-03 3.8496326e-03 3.7477890e-03
 3.0946422e-03 9.3980841e-03 2.5699634e-02 8.9941006e-03 8.2460148e-03
 7.8073158e-03 3.2375709e-03 2.8000248e-03 6.6656657e-03 1.1417889e-02
 4.7912714e-03 3.6716261e-03 2.3190682e-03 1.0065971e-03 2.6921221e-04
 5.8443758e-05 3.3315584e-05 2.5138002e-05 1.6481186e-05 1.2549685e-05
 1.1127189e-05 9.4585712e-06 8.1256630e-06 5.2893665e-06 3.8101136e-06
 3.5954906e-06 3.5226060e-06 7.8227538e-07 2.6077291e-09 2.5833105e-09]",3010.7650124737897,3356.8537829602024,6083.379687953161,0.9989379,17.286937659951388,0.009235526,0.0046284385,13.960369
XcfGBL2XkmE_out.wav,1,10.0,1.0,44100,0.054170329720127613,"[-158.0654      153.13478     -42.803917     17.08279     -11.560097
  -17.015388     -5.659967      9.403339    -19.771578    -14.008311
   -3.9322715     2.478192     -0.41055474]","[0.26477233 0.30293554 0.3665598  0.36065394 0.4699877  0.4156713
 0.35197347 0.3421074  0.28981    0.24251087 0.21564217 0.24602112]","[3.5282376e+00 5.0679402e+00 3.9010391e+00 6.0470381e+00 2.3974693e+01
 1.1942842e+02 2.0200656e+02 8.8237442e+01 4.0614323e+01 6.1801348e+00
 3.4815800e+00 1.2101526e+01 1.6782816e+01 1.5103383e+01 5.1908765e+00
 1.2498487e+00 2.6560774e-01 1.3731062e-01 1.6064762e-01 2.1222053e-01
 2.5443748e-01 1.9830795e-01 1.9860369e-01 4.9575791e-01 4.4333655e-01
 4.4279408e-01 7.0640504e-02 2.5906976e-02 4.2505518e-02 4.0176660e-02
 2.9185111e-02 9.6274009e-03 2.3024769e-03 9.6349238e-04 2.7415846e-03
 2.5850073e-03 1.6308854e-03 9.8261538e-05 9.0622314e-07 4.4429964e-07]",2160.2192793925074,2452.696932176745,4261.3009919699825,1.0573326,21.566536387306602,9.2341594e-05,0.2233463,32108.543
Xe2C-3p0CIg_out.wav,1,10.0,0.70762634,44100,0.10122262906032482,"[-259.64346     66.942696   -98.92457      3.2137163  -22.543104
   10.487659    -3.887982    10.428167    -6.797771     0.7211697
   -6.951645     1.0185246   -2.7993617]","[0.29201418 0.29808033 0.27825263 0.38691756 0.5249909  0.44766364
 0.33000895 0.22722827 0.17609893 0.1836134  0.22358656 0.23699406]","[4.24765348e-02 4.14324440e-02 4.15021554e-02 5.73055111e-02
 5.79719581e-02 1.04637794e-01 1.05497815e-01 1.00568764e-01
 2.24747986e-01 2.49675140e-01 4.17115897e-01 6.04752302e+00
 2.61139927e+01 7.72618914e+00 1.43795276e+00 1.00983036e+00
 1.14009476e+00 9.90446210e-01 1.71991944e+00 1.70019531e+00
 6.70775592e-01 5.67273140e-01 4.03273284e-01 7.20421910e-01
 8.20385516e-01 4.07975405e-01 1.64722666e-01 6.81690127e-02
 4.04741578e-02 8.35878477e-02 6.57125711e-02 3.35627347e-02
 5.81346126e-03 2.39677238e-03 1.28913822e-03 9.89116146e-04
 7.29341118e-04 1.47755462e-04 5.95582719e-07 5.67075460e-07]",3460.2281011916016,2835.6148199606964,5845.04060324826,1.0676281,20.093870990056658,0.0006244981,0.08479124,5002.663
XFyEl1F9udY_out.wav,1,10.0,0.47509766,44100,0.08616634643271462,"[-263.0031      162.25414    -121.57404     -29.226881      0.6438794
  -11.29719     -47.586887    -48.599033      3.594318      8.349164
    2.979696     12.908383      0.35379708]","[0.2877779  0.2735213  0.37653676 0.3742197  0.328262   0.22537217
 0.23550902 0.32718408 0.40663046 0.34534788 0.28395393 0.32553616]","[1.5016955e-03 2.1599506e-03 1.4804234e-02 1.5496375e-01 6.6989595e-01
 1.0967722e+00 3.2947452e+00 6.9732747e+00 6.1233788e+00 2.9015565e+00
 6.1345708e-01 1.3588284e-01 5.8513761e-02 9.5694017e-01 3.9389067e+00
 3.9516952e+00 3.8127124e+00 4.7590790e+00 5.2994971e+00 2.1944430e+00
 7.2153354e-01 3.4735385e-01 8.7247640e-02 9.0769511e-03 2.9122033e-03
 9.1413985e-04 1.4257185e-03 4.2438596e-03 4.1931435e-03 9.0574741e-04
 3.6277337e-04 7.1274210e-04 1.1840179e-04 5.6454988e-05 3.9497761e-05
 9.0581971e-06 8.7593517e-06 1.5092561e-06 9.1043580e-07 8.0928885e-07]",2183.115931424442,1355.1048558889204,3001.4087650449537,1.130676,19.91850477318836,3.7865415e-05,0.09533159,4330.229
XHSf6GwjANc_out.wav,1,10.0,0.35664368,44100,0.04758363090922274,"[-281.67532     183.35144     -55.589527    -13.39572      -4.870599
  -44.08686      -9.172982     -8.223856    -19.282913      2.9737568
   -0.87429696   -4.7913213     4.0860457 ]","[0.29958168 0.26460835 0.22981957 0.2309903  0.2393699  0.26082936
 0.30937716 0.36342382 0.31082147 0.32236212 0.3230833  0.32816264]","[7.5176977e-02 6.7150509e-01 1.5171624e+00 3.9525292e+00 1.0173991e+01
 9.6913958e+00 9.4029150e+00 1.8039602e+01 1.1208537e+01 1.0755186e+01
 1.8020884e+00 8.1435168e-01 1.1940507e+00 1.3149006e+00 9.3212551e-01
 4.0591231e-01 5.0559562e-01 3.4135368e-01 2.2398263e-01 8.7926932e-02
 7.3851645e-02 6.4506918e-02 4.5713969e-02 4.5063019e-02 2.0336980e-02
 1.2774015e-02 4.2980039e-03 1.3235239e-03 6.1843253e-04 5.8417339e-05
 1.6837407e-06 1.3072365e-06 1.3525834e-06 1.4413397e-06 1.1294987e-06
 5.5437266e-07 1.3288694e-07 1.2657107e-07 1.1094550e-07 9.8930293e-08]",1532.597934657489,1343.1407735189678,2708.8619648165604,1.0542772,18.687682757471485,9.3349645e-06,0.08871798,4834.8936
XWKA5N0v1PU_out.wav,1,10.0,0.63900757,44100,0.07388397712441995,"[-196.9272     175.27855   -113.5437      11.991554   -24.57518
  -30.232979    12.1421385  -19.438995     1.8541509   -3.250366
   -8.370924     4.8652005  -10.428034 ]","[0.38507873 0.34175745 0.3062145  0.22630687 0.20527476 0.24623363
 0.33325425 0.35204807 0.44877988 0.51625913 0.42336616 0.30414587]","[5.92446756e+00 8.78788710e-01 9.27589476e-01 1.46574998e+00
 1.53405225e+00 2.50368261e+00 2.04883957e+00 6.87177467e+00
 1.44869652e+01 7.85207558e+00 6.79711056e+00 3.59433579e+00
 2.08082509e+00 3.02529526e+00 3.08647108e+00 1.90058899e+00
 8.35960448e-01 8.98652017e-01 6.15461826e-01 4.51628149e-01
 4.19892341e-01 3.27602506e-01 2.53062099e-01 2.34479159e-01
 1.72915980e-01 1.06538884e-01 7.33570382e-02 4.69966941e-02
 3.88656035e-02 2.20527109e-02 7.38480408e-03 1.95616460e-03
 3.22665845e-04 1.09484745e-05 2.04281400e-06 1.69120324e-06
 1.57555121e-06 1.35544224e-06 1.28250463e-06 5.31965554e-07]",2375.894203174038,1855.754200485449,4403.939727287558,1.0309819,18.340641689579666,0.0024772526,0.09996576,4873.5815
YCvOvWQjUuw_out.wav,1,10.0,0.6178894,44100,0.06814525630800464,"[-255.03886     152.88208     -78.80868     -15.015794    -48.80227
   -0.28159496    6.9781485   -22.062984      3.2269785   -11.434592
    5.7578797    -1.1098279    -5.517981  ]","[0.12530111 0.37674382 0.4156978  0.09792978 0.08691549 0.13533162
 0.27054796 0.2454575  0.30916438 0.46663117 0.11625527 0.08649452]","[1.7883904e-02 2.0054633e-02 4.5761768e-02 1.9288473e-01 7.1763319e-01
 5.4763131e+00 1.6699094e+00 3.1251445e+00 1.9052788e+00 2.3310730e+00
 2.5306364e+01 3.5935562e+01 2.0920403e+00 5.4278255e+00 1.3519849e+01
 2.4893496e+01 9.6531308e-01 2.3366208e+00 3.5774156e-01 3.7909187e-02
 2.6695808e-02 6.4249873e-01 5.9190863e-01 2.2081435e-03 1.4638205e-02
 6.6620491e-02 7.5481527e-02 3.6716457e-02 1.6634460e-03 1.0788931e-02
 9.2588821e-03 2.5071753e-03 1.7890849e-03 5.3451164e-05 5.4903204e-08
 4.8313805e-08 4.3308088e-08 4.0554028e-08 4.0746073e-08 3.1929588e-08]",2026.7628748635832,1724.060535919015,3303.34823856221,0.97452074,24.213241551000735,1.2554039e-05,0.14130066,9925.84
XmDV5oygV3w_out.wav,1,10.0,0.87158203,44100,0.05926499510585847,"[-106.265656    146.66437     -75.97199      -0.93511623   -5.8977976
    4.4309483   -28.574993      4.007869      6.1333013     2.1730642
   -4.344567      8.563921     -3.0374684 ]","[0.30343458 0.29433835 0.23761421 0.1800653  0.17007086 0.16055524
 0.15788741 0.17676039 0.15888016 0.16642715 0.24592723 0.2874145 ]","[3.04575968e+00 2.18471408e+00 2.36672068e+00 2.06235752e+01
 1.49901840e+02 9.14895706e+01 1.26774162e+02 9.30080338e+01
 1.06082275e+02 1.97187683e+02 2.81682678e+02 2.23984375e+02
 4.51729393e+01 1.80950432e+01 3.22178421e+01 3.25184021e+01
 5.90042953e+01 3.41911316e+01 1.41275082e+01 1.12055769e+01
 1.45891161e+01 1.28656693e+01 7.23782825e+00 1.62754822e+00
 3.90793532e-01 2.60115266e-01 1.81587622e-01 2.41622135e-01
 2.13579223e-01 1.58065513e-01 4.53014858e-02 2.93992553e-02
 1.47315646e-02 1.03481663e-02 5.73749607e-03 3.21921892e-03
 3.71612096e-03 5.40740322e-04 5.49659853e-06 5.18088655e-06]",2245.402102554758,2019.7293844166393,3587.8762937753772,1.5085005,21.32951116912947,2.2703625e-05,0.4636565,109065.1
YAl7d8jJJaU_out.wav,1,10.0,1.0,44100,0.06033672146896752,"[-281.6959      140.04802     -49.938103    -10.265597    -20.837238
  -11.503068      1.867853     -4.2006516     4.1965704    -2.940377
   -1.233299     -0.44771042   -1.0238231 ]","[0.40125188 0.43505237 0.39607844 0.36965695 0.42551744 0.42475274
 0.34721047 0.3352704  0.37301034 0.4051446  0.42354354 0.45458832]","[1.52744785e-01 1.64296985e+00 1.24931931e+00 2.50596189e+00
 8.46243000e+00 1.31385403e+01 1.26442709e+01 4.39015722e+00
 7.32258272e+00 1.48959675e+01 1.86935787e+01 1.44957514e+01
 1.10004101e+01 6.92697191e+00 5.16027069e+00 4.79652596e+00
 3.42811537e+00 2.20209432e+00 8.71997714e-01 6.64403617e-01
 6.55991018e-01 2.95488149e-01 1.56128705e-01 8.96564052e-02
 4.73624840e-02 4.25985195e-02 4.83801775e-02 1.10880705e-02
 9.16518737e-03 6.11696765e-03 1.59303052e-03 1.13507838e-03
 4.09431465e-04 1.30350934e-04 1.77179991e-05 2.43420300e-06
 1.14369152e-06 4.85583030e-07 3.48889870e-07 3.44977423e-07]",2002.5320337572975,1924.1542752482637,3480.9097325442285,1.2237608,19.249600256559976,0.0001871851,0.105459884,9256.668
Xy9ZknWPyg4_out.wav,1,10.0,0.04953003,44100,0.06894508591937355,"[-635.4825     183.97096    -57.451748   -75.09584     13.644996
   14.0432825  -15.725202    -2.5576897   -3.9833658  -22.82083
   -6.147444    14.0540905   -2.9110715]","[0.19393763 0.14022203 0.13440403 0.17538166 0.23139973 0.27796564
 0.31718507 0.41509157 0.56944907 0.32500842 0.18094316 0.1942811 ]","[4.6547702e-05 2.7049467e-04 7.7346526e-04 9.3524053e-04 8.1285305e-04
 6.7933818e-04 1.2271766e-03 1.2263287e-03 1.8859942e-03 1.4084402e-03
 1.9458750e-03 2.6992636e-03 1.0094014e-02 1.9468499e-02 6.5375432e-02
 2.5897685e-02 2.2208681e-03 8.2212646e-04 1.6583584e-04 4.5296314e-04
 1.9190113e-04 1.1300961e-04 4.1557018e-05 1.9942215e-06 1.2349621e-07
 2.0315765e-08 1.7598625e-08 1.6008636e-08 1.4642134e-08 1.3592713e-08
 1.2840259e-08 1.3081053e-08 1.1958478e-08 1.1644259e-08 1.1885743e-08
 1.1207912e-08 1.0890160e-08 1.0917374e-08 1.0543114e-08 7.4389104e-09]",1944.7211979220233,2086.5258835961295,2350.891198248985,1.0080765,16.80093827361809,0.0009030174,0.0043915203,12.245809
